user_role,department,country,city,device_type,device_fingerprint,browser,os,auth_method,resource_accessed,login_hour,session_duration,failed_login_attempts,command_count,device,operating_system,resource
3,2,0,7,2,404,3,1,0,4,23,78,0,24,3,3,5
2,1,1,9,1,211,2,1,3,2,21,86,0,38,3,3,5
4,4,4,10,1,388,1,2,2,6,19,20,0,38,3,3,5
1,0,2,11,1,94,1,2,0,6,22,32,0,34,3,3,5
2,1,0,7,2,219,3,0,2,2,21,72,0,22,3,3,5
3,2,0,7,2,473,1,2,2,1,20,38,0,25,3,3,5
1,0,2,11,2,280,3,0,2,2,21,39,0,10,3,3,5
0,3,2,11,0,334,1,1,0,0,20,53,0,27,3,3,5
2,1,0,2,0,52,2,2,3,0,20,80,0,11,3,3,5
1,0,1,3,1,458,2,2,0,6,21,32,0,17,3,3,5
0,3,0,7,0,411,2,1,2,6,19,26,2,8,3,3,5
0,3,3,5,0,103,1,1,0,2,18,48,0,26,3,3,5
1,0,0,7,2,301,3,2,2,5,21,156,0,312,3,3,1
1,0,3,5,2,376,3,1,0,3,22,65,0,22,3,3,5
0,3,4,0,0,483,3,2,2,6,19,36,0,31,3,3,5
1,0,2,11,1,255,3,2,3,2,22,31,0,15,3,3,5
1,0,1,3,2,458,2,2,0,6,22,58,0,6,3,3,5
3,2,4,8,1,195,1,0,2,4,21,90,0,23,3,3,5
3,2,4,10,2,382,3,0,2,4,21,87,0,27,3,3,5
3,2,4,0,2,141,3,0,3,2,20,42,0,13,3,3,5
3,2,4,8,2,195,1,0,2,1,22,70,0,7,3,3,5
3,2,3,5,0,239,2,1,0,2,22,70,0,15,3,3,5
1,0,4,8,0,227,1,2,0,3,21,59,0,14,3,3,5
3,2,4,8,1,195,1,0,2,1,22,22,0,38,3,3,5
1,0,2,11,1,14,3,1,1,0,0,12,2,20,3,3,5
3,2,0,2,0,340,3,1,3,2,22,70,2,34,3,3,5
3,2,0,7,0,106,1,0,3,2,21,76,0,38,3,3,5
3,2,2,11,2,237,2,1,0,1,23,32,0,6,3,3,5
0,3,3,5,0,103,1,1,0,2,19,42,0,26,3,3,5
4,4,2,11,0,494,3,1,0,2,21,78,0,35,3,3,5
1,0,3,5,0,347,1,0,2,3,20,74,0,36,3,3,5
3,2,3,5,0,239,2,1,0,1,20,84,1,14,3,3,5
0,3,4,8,1,446,2,1,2,0,20,21,0,7,3,3,5
1,0,0,2,1,158,1,0,3,2,22,41,0,18,3,3,5
1,0,3,5,0,157,3,1,0,0,20,49,0,10,3,3,5
4,4,2,11,0,121,2,1,3,2,22,44,0,33,3,3,5
4,4,4,0,1,182,1,2,0,2,22,57,0,12,3,3,5
1,0,0,2,2,188,3,1,2,5,21,61,0,14,3,3,5
0,3,1,3,1,124,3,1,0,2,18,80,0,34,3,3,5
4,4,2,11,1,388,3,2,2,6,4,15,3,17,3,3,5
3,2,4,10,2,382,3,0,2,4,22,50,0,13,3,3,5
0,3,1,3,1,459,2,1,2,2,20,47,0,8,3,3,5
0,3,2,11,2,113,3,0,0,6,20,70,0,34,3,3,5
0,3,2,11,1,448,1,0,2,0,17,23,0,10,3,3,5
4,4,2,11,2,41,3,0,3,0,20,34,0,11,3,3,5
2,1,4,0,1,163,3,2,3,0,20,90,0,13,3,3,5
3,2,4,10,0,174,2,1,2,2,23,79,0,25,3,3,5
1,0,4,10,1,154,1,2,0,2,19,66,0,25,3,3,5
2,1,3,5,0,452,1,0,3,1,21,45,0,26,3,3,5
0,3,3,5,1,369,3,1,0,2,22,39,0,26,3,3,5
2,1,0,2,1,170,1,1,3,1,20,85,0,27,3,3,5
1,0,1,3,1,420,1,2,0,0,22,80,0,6,3,3,5
2,1,0,2,0,336,2,1,0,0,22,55,0,16,3,3,5
4,4,0,2,2,254,2,0,3,0,21,66,1,13,3,3,5
4,4,1,1,0,246,1,0,3,3,20,67,0,11,3,3,5
1,0,3,5,0,347,1,0,2,3,19,56,0,21,3,3,5
2,1,1,6,1,102,1,2,2,1,19,79,0,12,3,3,5
2,1,0,7,0,370,2,2,2,2,19,51,0,6,3,3,5
2,1,3,5,1,251,3,2,2,0,20,52,0,25,3,3,5
3,2,4,0,2,1026,3,0,3,4,20,49,0,20,1,0,5
3,2,2,11,1,479,3,0,3,4,22,28,0,8,3,3,5
1,0,4,10,1,367,2,2,2,5,20,66,0,30,3,3,5
2,1,3,5,0,465,3,0,3,2,19,63,0,22,3,3,5
2,1,3,4,0,316,2,0,3,1,21,85,0,26,3,3,5
3,2,1,1,2,27,2,0,0,2,22,75,0,27,3,3,5
1,0,4,0,1,321,3,0,2,6,21,27,0,28,3,3,5
4,4,2,11,2,41,3,0,3,6,19,49,0,32,3,3,5
2,1,0,2,1,268,3,2,2,2,21,32,0,9,3,3,5
2,1,2,11,1,482,3,2,2,0,20,45,0,10,3,3,5
0,3,1,6,1,351,2,2,2,2,20,40,0,25,3,3,5
3,2,4,10,0,174,2,1,2,2,21,65,0,10,3,3,5
0,3,1,6,2,224,2,0,0,2,20,52,2,11,3,3,5
4,4,1,3,0,343,2,1,2,6,22,55,0,32,3,3,5
0,3,2,11,2,224,0,0,1,2,1,10,3,32,3,3,5
1,0,1,9,2,453,2,2,2,2,20,31,2,23,3,3,5
3,2,4,10,1,495,1,1,3,4,22,35,0,25,3,3,5
0,3,1,9,1,69,2,0,0,2,18,26,0,6,3,3,5
4,4,2,11,0,359,3,0,0,6,20,6,4,28,3,3,5
1,0,3,5,2,132,3,1,2,0,22,39,0,26,3,3,5
2,1,2,11,2,57,2,0,0,2,21,57,0,17,3,3,5
4,4,4,10,2,147,1,0,3,2,21,64,0,15,3,3,5
0,3,4,0,2,310,1,2,2,6,22,88,2,5,3,3,5
2,1,3,4,2,38,3,0,0,0,19,80,0,21,3,3,5
0,3,3,4,2,90,2,2,3,0,19,77,0,13,3,3,5
2,1,4,0,0,272,3,0,3,1,21,43,0,31,3,3,5
1,0,3,4,0,450,2,0,0,6,19,43,0,24,3,3,5
3,2,2,11,1,151,3,1,3,4,20,50,0,7,3,3,5
2,1,2,11,1,395,2,1,3,0,20,83,0,26,3,3,5
3,2,4,0,2,168,2,1,2,1,20,40,2,11,3,3,5
4,4,0,2,1,427,1,1,3,0,21,57,0,15,3,3,5
4,4,4,0,0,288,1,1,3,2,23,65,0,31,3,3,5
2,1,3,5,0,297,2,0,2,0,21,84,0,9,3,3,5
0,3,4,8,0,33,1,1,3,2,22,84,0,38,3,3,5
2,1,0,7,1,226,3,0,3,0,21,33,0,24,3,3,5
2,1,4,10,2,401,1,0,2,1,21,21,0,36,3,3,5
0,3,3,4,0,12,1,1,3,2,21,57,0,32,3,3,5
1,0,2,11,1,255,3,2,3,2,20,35,0,30,3,3,5
3,2,0,2,2,235,3,1,3,1,21,22,0,6,3,3,5
2,1,2,11,0,173,4,1,2,1,5,12,2,8,3,3,5
0,3,3,4,0,189,2,0,0,0,21,88,0,8,3,3,5
4,4,3,4,0,222,1,1,3,3,22,48,0,11,3,3,5
4,4,4,8,0,131,3,0,0,0,22,76,0,13,3,3,5
1,0,2,11,1,255,3,2,3,3,19,72,0,22,3,3,5
1,0,3,4,0,393,3,2,2,0,20,43,0,23,3,3,5
2,1,2,11,2,497,1,2,2,2,21,56,0,6,3,3,5
2,1,1,9,1,211,1,1,3,2,19,51,0,25,3,3,5
4,4,2,11,0,324,1,2,0,2,22,60,0,33,3,3,5
2,1,4,0,1,50,2,1,0,1,21,89,0,37,3,3,5
3,2,0,2,2,235,3,1,3,2,21,50,0,10,3,3,5
3,2,0,2,2,235,3,1,3,1,22,49,1,35,3,3,5
2,1,2,11,1,149,2,0,2,0,22,26,0,31,3,3,5
4,4,0,7,2,114,2,1,2,3,21,23,0,18,3,3,5
0,3,1,6,2,224,2,0,0,2,19,48,0,18,3,3,5
2,1,4,8,0,488,2,2,2,0,20,41,0,29,3,3,5
0,3,1,6,0,425,0,2,1,0,3,9,1,33,3,3,5
0,3,1,3,1,459,2,1,2,2,20,26,0,31,3,3,5
2,1,2,11,0,191,1,2,3,1,21,25,0,33,3,3,5
1,0,2,11,1,255,3,2,3,2,22,80,0,22,3,3,5
4,4,0,7,1,253,2,0,3,6,20,73,0,37,3,3,5
4,4,0,2,0,194,2,1,2,3,20,85,0,26,3,3,5
3,2,0,2,2,368,2,0,2,1,22,51,0,14,3,3,5
2,1,0,2,0,52,2,2,3,0,20,21,0,20,3,3,5
1,0,3,5,0,32,2,0,3,2,21,57,0,38,3,3,5
3,2,4,8,2,400,1,2,3,4,20,61,0,31,3,3,5
4,4,4,0,2,26,1,0,2,2,22,76,0,22,3,3,5
4,4,1,9,2,46,3,1,0,0,20,7,3,38,3,3,5
2,1,3,5,0,465,3,0,3,2,19,72,0,13,3,3,5
3,2,0,2,0,340,3,1,3,2,22,40,0,38,3,3,5
3,2,3,4,0,466,3,0,3,2,22,71,0,15,3,3,5
0,3,0,2,0,379,3,2,1,6,2,8,3,21,3,3,5
0,3,2,11,2,72,2,0,2,0,19,32,0,17,3,3,5
0,3,4,10,1,85,3,2,3,0,21,69,0,20,3,3,5
4,4,2,11,0,121,2,1,3,0,21,36,0,28,3,3,5
3,2,4,10,2,175,3,1,3,1,22,81,0,36,3,3,5
0,3,2,11,2,45,1,1,2,2,20,36,0,30,3,3,5
1,0,1,9,1,444,2,1,3,3,21,34,0,9,3,3,5
2,1,1,9,1,211,2,1,3,2,21,38,0,39,3,3,5
2,1,4,10,2,234,2,1,0,1,20,44,0,27,3,3,5
4,4,1,6,1,99,3,0,2,0,21,43,0,33,3,3,5
4,4,3,4,1,451,2,0,2,2,19,55,0,10,3,3,5
2,1,4,10,1,180,1,2,3,1,20,54,1,36,3,3,5
1,0,0,2,2,391,1,1,3,6,20,33,0,6,3,3,5
0,3,1,9,1,69,2,0,0,0,20,38,0,26,3,3,5
2,1,0,7,2,464,2,2,2,2,20,50,0,14,3,3,5
4,4,3,4,2,100,2,0,0,3,21,57,0,31,3,3,5
4,4,4,0,2,9,1,1,0,2,22,71,0,17,3,3,5
1,0,0,2,2,188,3,1,2,5,21,83,0,24,3,3,5
3,2,2,11,1,298,1,0,3,4,23,22,0,37,3,3,5
1,0,3,5,2,132,3,1,2,0,21,70,0,24,3,3,5
2,1,3,4,2,192,3,1,0,2,20,50,0,18,3,3,5
1,0,3,5,1,489,1,2,2,0,19,57,0,16,3,3,5
4,4,0,2,2,5,2,2,2,2,21,75,0,14,3,3,5
3,2,3,5,2,361,3,1,3,1,22,35,0,13,3,3,5
3,2,4,0,2,364,3,0,3,4,22,38,0,15,3,3,5
1,0,2,11,1,255,3,2,3,3,22,47,0,19,3,3,5
3,2,4,8,0,70,3,1,3,4,20,26,0,26,3,3,5
1,0,0,7,0,396,3,1,0,0,23,43,0,15,3,3,5
2,1,2,11,2,196,2,1,2,1,19,71,0,24,3,3,5
1,0,0,2,2,457,3,2,2,6,0,6,1,39,3,3,5
1,0,1,3,0,285,3,1,3,3,20,42,0,22,3,3,5
3,2,0,7,0,140,3,0,2,2,21,83,0,33,3,3,5
3,2,4,8,2,256,3,1,2,1,23,32,2,19,3,3,5
0,3,1,9,2,142,1,0,0,2,20,74,0,28,3,3,5
1,0,0,7,2,242,2,1,2,6,23,86,0,5,3,3,5
3,2,0,7,2,22,3,0,0,1,21,84,0,24,3,3,5
2,1,0,2,0,52,2,2,3,0,20,25,0,33,3,3,5
3,2,2,11,0,304,2,0,3,1,21,42,0,23,3,3,5
1,0,3,4,1,456,1,1,2,3,20,72,0,15,3,3,5
4,4,2,11,0,302,1,0,0,6,20,28,0,37,3,3,5
3,2,0,2,1,355,2,1,2,1,20,76,0,16,3,3,5
1,0,3,5,2,221,3,2,2,3,21,31,0,40,3,3,5
1,0,0,7,2,445,1,0,3,3,23,20,0,5,3,3,5
0,3,1,6,2,49,2,0,3,2,18,56,0,27,3,3,5
1,0,3,5,0,32,2,0,3,2,22,47,0,19,3,3,5
2,1,4,0,0,68,3,0,3,1,21,31,0,14,3,3,5
2,1,2,11,2,57,2,0,0,2,22,57,0,14,3,3,5
0,3,2,11,0,334,1,1,0,6,21,61,0,20,3,3,5
0,3,1,6,2,224,2,0,0,2,20,34,0,31,3,3,5
3,2,2,11,2,110,2,1,0,2,21,42,0,26,3,3,5
4,4,2,11,0,186,3,2,3,6,22,57,0,39,3,3,5
4,4,2,11,2,381,3,1,0,2,21,85,0,25,3,3,5
2,1,4,10,1,398,3,2,3,1,21,20,0,33,3,3,5
1,0,1,6,0,470,2,2,0,5,21,26,0,14,3,3,5
4,4,0,2,2,362,2,2,2,6,20,67,0,30,3,3,5
2,1,2,11,1,109,2,2,3,0,19,36,0,37,3,3,5
3,2,3,4,0,466,3,0,3,2,22,45,0,32,3,3,5
1,0,3,5,1,44,1,0,2,6,21,62,0,37,3,3,5
2,1,3,4,2,56,2,2,0,2,19,80,0,10,3,3,5
0,3,1,1,2,97,2,0,0,0,21,49,0,30,3,3,5
2,1,3,5,0,328,1,1,2,1,22,66,0,13,3,3,5
2,1,3,4,0,107,0,2,2,1,0,6,2,5,3,3,5
4,4,4,10,2,308,3,2,0,3,22,73,0,22,3,3,5
0,3,2,11,2,277,1,2,0,0,20,56,0,13,3,3,5
3,2,2,11,0,325,4,2,1,1,3,15,3,35,3,3,5
2,1,1,9,1,211,2,1,3,2,20,49,0,21,3,3,5
4,4,3,4,0,451,2,0,2,2,20,51,0,10,3,3,5
3,2,3,5,0,239,2,1,0,1,20,67,0,5,3,3,5
1,0,3,4,0,176,1,0,2,6,23,34,0,37,3,3,5
4,4,2,11,0,366,3,0,0,3,23,33,0,19,3,3,5
0,3,3,4,2,309,2,1,2,6,22,72,0,37,3,3,5
2,1,1,6,0,173,3,1,2,1,22,69,0,6,3,3,5
4,4,1,3,2,410,1,1,0,0,19,54,0,16,3,3,5
2,1,0,2,0,336,2,1,0,0,20,43,0,21,3,3,5
2,1,3,4,0,434,2,0,2,2,21,26,0,23,3,3,5
0,3,2,11,1,329,1,1,0,2,20,30,0,17,3,3,5
1,0,3,4,0,450,2,0,0,6,20,9,3,31,3,3,5
1,0,3,4,0,66,3,2,3,2,20,66,0,38,3,3,5
1,0,1,3,2,291,1,1,2,3,21,54,0,35,3,3,5
2,1,2,11,2,143,2,1,3,1,20,37,0,6,3,3,5
0,3,1,9,2,142,1,0,0,2,20,24,0,19,3,3,5
1,0,2,11,1,255,3,2,3,2,22,53,0,8,3,3,5
0,3,2,11,2,45,1,1,2,2,20,56,0,30,3,3,5
3,2,0,7,0,106,1,0,3,2,23,76,0,20,3,3,5
4,4,3,5,2,356,1,2,0,2,21,60,0,32,3,3,5
2,1,3,4,2,192,3,1,0,2,19,36,0,14,3,3,5
1,0,3,4,2,283,2,0,3,3,21,70,0,40,3,3,5
1,0,1,6,2,491,2,1,0,2,19,76,0,35,3,3,5
2,1,0,7,0,372,3,2,2,0,22,48,0,20,3,3,5
1,0,1,9,2,270,3,1,0,6,19,46,0,9,3,3,5
2,1,2,11,1,149,2,0,2,1,20,34,0,26,3,3,5
1,0,3,4,0,393,3,2,2,6,23,66,0,18,3,3,5
0,3,0,7,0,93,1,1,3,6,21,73,0,12,3,3,5
0,3,2,11,0,337,2,0,0,2,20,61,0,26,3,3,5
4,4,1,6,1,412,1,0,0,3,22,46,0,25,3,3,5
3,2,1,9,0,98,1,1,0,1,22,46,0,11,3,3,5
0,3,2,11,2,279,3,1,2,2,21,9,5,15,3,3,5
1,0,2,11,2,496,2,2,3,3,21,63,0,9,3,3,5
3,2,0,2,1,355,2,1,2,2,20,37,1,32,3,3,5
1,0,4,0,2,384,3,2,3,6,22,86,0,36,3,3,5
4,4,2,11,2,447,2,0,2,6,19,20,0,14,3,3,5
0,3,3,4,1,213,1,2,0,6,19,29,0,17,3,3,5
1,0,4,8,1,23,2,1,3,2,21,62,0,19,3,3,5
3,2,2,11,2,156,3,2,0,2,21,49,2,6,3,3,5
1,0,1,9,2,320,3,2,2,5,20,50,0,28,3,3,5
3,2,4,8,1,289,2,0,3,2,20,78,0,20,3,3,5
0,3,3,5,1,369,3,1,0,2,21,74,0,18,3,3,5
0,3,4,10,1,123,1,2,3,0,20,29,0,37,3,3,5
1,0,4,0,2,127,2,1,3,3,22,65,1,38,3,3,5
1,0,1,3,2,244,2,1,2,2,21,53,0,16,3,3,5
3,2,0,7,1,325,3,2,3,1,21,20,0,37,3,3,5
0,3,1,9,0,161,2,2,0,0,18,68,0,33,3,3,5
4,4,3,4,0,451,2,0,2,2,21,86,0,17,3,3,5
0,3,2,11,1,3,1,2,0,2,19,75,0,17,3,3,5
0,3,2,11,0,21,3,2,0,6,22,42,0,5,3,3,5
4,4,1,9,1,201,1,0,0,0,20,22,0,19,3,3,5
0,3,2,11,0,334,1,1,0,6,19,72,0,13,3,3,5
4,4,2,11,0,359,3,0,0,2,19,34,0,10,3,3,5
2,1,3,4,2,192,3,1,0,2,22,30,0,22,3,3,5
0,3,2,11,0,425,3,2,0,0,21,25,0,14,3,3,5
2,1,2,11,2,57,2,0,0,2,22,58,0,21,3,3,5
4,4,4,10,0,160,1,0,0,2,22,87,0,24,3,3,5
2,1,3,5,1,251,3,2,2,0,22,42,0,26,3,3,5
4,4,2,11,2,208,1,0,0,6,21,34,0,18,3,3,5
2,1,4,0,1,741,2,1,2,2,21,51,0,25,2,1,5
4,4,4,0,0,10,1,1,2,3,22,66,0,6,3,3,5
3,2,1,1,2,394,1,2,2,4,23,22,0,30,3,3,5
1,0,1,3,0,498,2,1,3,6,20,53,0,8,3,3,5
4,4,0,7,1,253,2,0,3,6,22,191,0,391,3,3,2
4,4,3,4,1,290,2,0,2,3,21,25,0,24,3,3,5
1,0,0,2,1,158,1,0,3,2,22,71,0,18,3,3,5
1,0,2,11,0,165,3,0,2,3,22,90,0,14,3,3,5
4,4,1,6,2,2,3,2,3,2,21,26,1,35,3,3,5
2,1,0,2,2,228,3,0,0,1,20,86,0,20,3,3,5
2,1,4,10,1,203,1,1,2,0,20,87,0,36,3,3,5
1,0,1,3,0,498,2,1,3,6,21,49,0,40,3,3,5
1,0,1,6,0,377,3,1,3,5,22,81,0,13,3,3,5
4,4,3,4,2,100,2,0,0,3,21,65,0,35,3,3,5
2,1,0,7,0,240,1,0,3,2,21,23,0,16,3,3,5
1,0,4,0,2,433,1,1,3,3,20,21,0,22,3,3,5
0,3,4,10,0,339,3,1,0,2,20,66,0,16,3,3,5
1,0,2,11,1,79,1,0,3,3,21,70,0,18,3,3,5
2,1,3,4,0,275,2,0,0,2,20,85,0,26,3,3,5
2,1,4,8,0,488,2,2,2,0,21,65,0,35,3,3,5
2,1,2,11,1,449,1,1,2,1,22,21,0,16,3,3,5
2,1,0,7,0,370,2,2,2,0,21,9,4,40,3,3,5
0,3,1,6,2,224,2,0,0,2,20,56,0,19,3,3,5
2,1,1,1,1,317,2,0,0,2,22,79,0,5,3,3,5
0,3,1,6,0,134,3,0,3,0,22,78,0,27,3,3,5
3,2,1,1,2,225,1,0,3,2,22,25,0,33,3,3,5
3,2,4,8,0,278,1,0,3,1,23,24,0,32,3,3,5
0,3,4,10,1,122,2,2,0,2,21,26,0,21,3,3,5
0,3,0,2,2,371,2,1,0,6,19,23,0,21,3,3,5
2,1,2,11,0,107,1,2,2,0,21,21,0,27,3,3,5
0,3,0,2,0,284,2,1,3,6,21,37,0,10,3,3,5
2,1,1,6,0,167,3,0,0,0,19,76,0,10,3,3,5
2,1,2,11,1,314,3,2,3,0,19,83,0,29,3,3,5
0,3,0,7,2,74,1,0,2,2,22,55,0,39,3,3,5
2,1,2,11,2,48,3,1,2,1,21,83,0,15,3,3,5
2,1,0,2,0,336,2,1,0,0,21,25,0,12,3,3,5
0,3,4,8,2,65,3,0,2,2,19,112,0,81,3,3,3
0,3,3,4,0,189,2,0,0,0,18,51,0,23,3,3,5
2,1,4,0,0,272,3,0,3,1,21,82,0,38,3,3,5
0,3,2,11,2,218,2,0,2,6,19,59,0,16,3,3,5
3,2,1,1,1,360,2,1,0,4,21,63,0,37,3,3,5
1,0,4,0,2,433,1,1,3,6,20,33,0,25,3,3,5
2,1,0,2,1,416,2,0,3,2,20,65,0,20,3,3,5
2,1,4,0,0,68,3,0,3,1,20,33,0,12,3,3,5
2,1,2,11,1,109,2,2,3,0,20,66,0,27,3,3,5
1,0,2,11,2,16,2,1,0,6,21,45,0,7,3,3,5
3,2,0,7,0,106,1,0,3,2,22,69,0,17,3,3,5
0,3,2,11,0,337,2,0,0,0,20,24,0,37,3,3,5
2,1,4,10,2,401,2,0,2,0,20,58,0,25,3,3,5
4,4,1,9,0,387,1,0,3,2,22,69,0,28,3,3,5
1,0,2,11,0,169,2,0,0,2,22,48,0,23,3,3,5
2,1,3,5,0,328,1,1,2,1,22,81,0,11,3,3,5
1,0,0,2,2,391,1,1,3,6,21,46,0,30,3,3,5
4,4,0,2,2,362,2,2,2,2,20,29,0,22,3,3,5
2,1,3,4,2,192,3,1,0,2,22,27,0,15,3,3,5
3,2,2,11,2,490,2,0,0,2,23,79,2,38,3,3,5
4,4,3,4,1,222,1,1,3,3,19,45,0,18,3,3,5
1,0,0,7,2,445,1,0,3,5,20,40,0,36,3,3,5
3,2,4,10,0,4,1,0,2,2,22,72,0,37,3,3,5
2,1,3,5,0,159,3,2,0,1,21,67,0,33,3,3,5
0,3,3,5,0,475,2,1,0,0,19,32,0,10,3,3,5
2,1,1,6,2,173,3,1,2,0,20,20,0,39,3,3,5
3,2,4,10,1,495,1,1,3,4,20,21,0,38,3,3,5
1,0,1,6,0,470,2,2,0,5,20,24,0,10,3,3,5
2,1,3,5,2,461,3,0,2,1,22,45,0,10,3,3,5
1,0,4,10,2,117,2,2,3,5,19,20,0,15,3,3,5
0,3,2,11,2,357,1,0,0,6,18,75,0,31,3,3,5
2,1,0,7,0,346,1,2,0,0,21,73,0,6,3,3,5
0,3,2,11,2,357,1,0,0,6,19,21,0,9,3,3,5
4,4,2,11,0,359,3,0,0,2,21,55,0,40,3,3,5
1,0,2,11,0,210,3,1,3,2,21,82,0,9,3,3,5
0,3,2,11,2,353,2,2,0,2,19,85,0,36,3,3,5
4,4,3,5,0,199,2,2,3,2,19,68,0,40,3,3,5
4,4,1,3,2,410,1,1,0,2,20,68,0,28,3,3,5
1,0,0,7,2,242,2,1,2,0,22,85,0,18,3,3,5
3,2,4,10,1,443,1,0,2,2,22,49,2,16,3,3,5
4,4,1,9,1,201,1,0,0,0,22,50,0,30,3,3,5
1,0,4,10,2,117,2,2,3,6,21,27,0,20,3,3,5
3,2,0,7,2,115,2,1,2,1,22,44,0,31,3,3,5
4,4,3,5,2,356,1,2,0,2,20,29,0,31,3,3,5
1,0,4,0,1,321,1,0,2,6,21,85,0,24,3,3,5
1,0,0,2,1,34,3,0,3,2,20,47,0,18,3,3,5
2,1,0,7,0,346,1,2,0,0,20,56,0,20,3,3,5
4,4,0,2,0,166,3,1,0,6,23,45,0,22,3,3,5
1,0,0,7,0,216,3,0,0,6,19,78,0,18,3,3,5
3,2,4,0,2,499,3,1,0,2,22,3,6,38,3,3,5
4,4,4,8,0,130,1,2,0,0,21,48,0,27,3,3,5
1,0,0,7,2,445,1,0,3,5,22,36,0,10,3,3,5
1,0,0,2,2,178,2,2,0,3,20,25,0,36,3,3,5
3,2,2,11,0,236,1,1,2,4,20,51,0,37,3,3,5
4,4,0,7,2,6,1,2,2,6,23,46,0,22,3,3,5
0,3,2,11,1,493,1,1,0,0,19,75,0,11,3,3,5
0,3,4,8,2,422,3,2,2,2,20,80,0,36,3,3,5
4,4,4,8,0,467,3,2,0,0,22,74,0,35,3,3,5
2,1,0,2,0,336,2,1,0,0,22,202,0,173,3,3,2
0,3,4,8,0,33,1,1,3,2,20,87,0,19,3,3,5
3,2,3,5,0,80,1,2,3,1,21,79,0,8,3,3,5
4,4,4,10,2,436,3,2,0,0,21,32,0,20,3,3,5
0,3,2,11,2,277,1,2,0,0,20,61,0,27,3,3,5
1,0,1,1,0,28,3,0,2,5,21,36,0,31,3,3,5
0,3,2,11,2,223,1,2,0,0,20,61,0,20,3,3,5
2,1,4,10,1,241,2,0,2,1,19,22,0,35,3,3,5
4,4,4,8,0,467,3,2,0,2,21,43,0,5,3,3,5
4,4,2,11,1,271,3,0,0,0,20,25,1,29,3,3,5
2,1,2,11,2,143,2,1,3,1,22,47,0,8,3,3,5
1,0,3,4,2,457,1,2,0,0,23,72,0,20,3,3,5
0,3,2,11,2,223,1,2,0,0,19,32,0,19,3,3,5
2,1,2,11,2,83,1,0,3,0,20,83,0,5,3,3,5
3,2,4,0,2,141,3,0,3,2,21,20,0,36,3,3,5
3,2,3,4,1,269,1,0,2,4,20,72,0,16,3,3,5
4,4,2,11,2,447,2,0,2,6,19,57,0,20,3,3,5
2,1,4,10,1,263,2,2,2,1,20,71,1,18,3,3,5
0,3,2,11,0,334,1,1,0,6,19,34,0,28,3,3,5
0,3,1,6,2,224,2,0,0,2,20,26,0,38,3,3,5
1,0,4,8,1,592,1,1,3,2,21,66,0,21,2,0,5
1,0,1,9,0,245,3,2,3,0,21,49,0,15,3,3,5
0,3,1,6,1,64,4,2,2,6,5,10,2,25,3,3,5
0,3,3,5,1,369,3,1,0,2,20,38,0,18,3,3,5
3,2,0,2,2,375,2,0,2,2,22,27,0,22,3,3,5
0,3,2,11,2,113,3,0,0,6,20,44,0,19,3,3,5
3,2,2,11,2,110,2,1,0,2,21,77,2,9,3,3,5
4,4,4,10,2,308,3,2,0,3,22,45,0,34,3,3,5
4,4,0,7,1,253,2,0,3,6,21,83,0,37,3,3,5
1,0,2,11,2,105,1,0,2,6,20,84,0,19,3,3,5
4,4,1,9,0,387,1,0,3,2,21,58,0,13,3,3,5
2,1,0,2,1,273,3,2,0,0,21,27,0,22,3,3,5
3,2,1,1,2,27,2,0,0,2,21,65,0,24,3,3,5
1,0,4,0,2,25,4,0,1,3,5,19,1,32,3,3,5
2,1,0,7,0,478,3,2,3,0,20,37,0,30,3,3,5
4,4,4,8,0,119,2,0,3,3,19,56,0,16,3,3,5
0,3,0,7,0,411,2,1,2,6,18,84,0,23,3,3,5
2,1,3,4,0,434,2,0,2,1,20,61,0,23,3,3,5
2,1,3,5,2,231,2,0,3,1,18,52,0,14,3,3,5
0,3,4,8,2,422,3,2,2,2,21,71,0,6,3,3,5
2,1,1,6,2,348,1,2,2,2,21,56,0,24,3,3,5
0,3,3,4,0,374,1,2,2,2,20,55,0,17,3,3,5
2,1,0,7,0,464,3,2,2,1,21,63,0,40,3,3,5
4,4,2,11,0,37,1,2,3,3,20,34,0,6,3,3,5
2,1,1,1,2,42,3,1,0,0,20,38,0,28,3,3,5
0,3,1,6,2,49,2,0,3,2,17,24,0,9,3,3,5
1,0,1,3,2,291,1,1,2,3,20,44,0,40,3,3,5
0,3,1,1,2,378,2,1,0,2,20,53,0,10,3,3,5
1,0,3,5,1,44,1,0,2,6,20,20,0,28,3,3,5
3,2,0,2,2,116,2,1,2,4,22,75,0,39,3,3,5
3,2,0,2,1,7,1,0,0,2,20,48,0,17,3,3,5
3,2,2,11,1,298,1,0,3,4,23,80,1,10,3,3,5
3,2,2,11,1,365,1,1,3,2,22,83,0,26,3,3,5
0,3,2,11,2,67,2,1,3,0,20,23,0,30,3,3,5
2,1,0,2,2,439,1,2,3,2,20,68,0,24,3,3,5
1,0,3,5,0,480,2,0,0,3,23,64,0,21,3,3,5
2,1,2,11,0,107,1,2,2,0,22,55,0,40,3,3,5
1,0,1,9,2,270,3,1,0,6,21,87,0,19,3,3,5
1,0,4,0,1,146,2,0,0,2,21,32,0,14,3,3,5
0,3,2,11,0,425,3,2,0,0,21,23,0,33,3,3,5
2,1,0,7,0,332,1,1,2,0,21,36,0,9,3,3,5
1,0,1,3,1,420,1,2,0,0,20,62,0,36,3,3,5
